ratings
"[{'id': 7, 'name': 'Funny', 'count': 19645}, {'id': 1, 'name': 'Beautiful', 'count': 4573}, {'id': 9, 'name': 'Ingenious', 'count': 6073}, {'id': 3, 'name': 'Courageous', 'count': 3253}, {'id': 11, 'name': 'Longwinded', 'count': 387}, {'id': 2, 'name': 'Confusing', 'count': 242}, {'id': 8, 'name': 'Informative', 'count': 7346}, {'id': 22, 'name': 'Fascinating', 'count': 10581}, {'id': 21, 'name': 'Unconvincing', 'count': 300}, {'id': 24, 'name': 'Persuasive', 'count': 10704}, {'id': 23, 'name': 'Jaw-dropping', 'count': 4439}, {'id': 25, 'name': 'OK', 'count': 1174}, {'id': 26, 'name': 'Obnoxious', 'count': 209}, {'id': 10, 'name': 'Inspiring', 'count': 24924}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 161}, {'id': 10, 'name': 'Inspiring', 'count': 248}, {'id': 8, 'name': 'Informative', 'count': 673}, {'id': 1, 'name': 'Beautiful', 'count': 73}, {'id': 22, 'name': 'Fascinating', 'count': 1032}, {'id': 9, 'name': 'Ingenious', 'count': 173}, {'id': 23, 'name': 'Jaw-dropping', 'count': 179}, {'id': 2, 'name': 'Confusing', 'count': 71}, {'id': 11, 'name': 'Longwinded', 'count': 48}, {'id': 21, 'name': 'Unconvincing', 'count': 47}, {'id': 7, 'name': 'Funny', 'count': 168}, {'id': 25, 'name': 'OK', 'count': 73}, {'id': 3, 'name': 'Courageous', 'count': 39}, {'id': 26, 'name': 'Obnoxious', 'count': 7}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 1626}, {'id': 23, 'name': 'Jaw-dropping', 'count': 512}, {'id': 22, 'name': 'Fascinating', 'count': 726}, {'id': 10, 'name': 'Inspiring', 'count': 638}, {'id': 24, 'name': 'Persuasive', 'count': 60}, {'id': 9, 'name': 'Ingenious', 'count': 84}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 8, 'name': 'Informative', 'count': 172}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 3, 'name': 'Courageous', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 16}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 922}, {'id': 24, 'name': 'Persuasive', 'count': 219}, {'id': 1, 'name': 'Beautiful', 'count': 1125}, {'id': 3, 'name': 'Courageous', 'count': 402}, {'id': 23, 'name': 'Jaw-dropping', 'count': 617}, {'id': 8, 'name': 'Informative', 'count': 275}, {'id': 10, 'name': 'Inspiring', 'count': 889}, {'id': 7, 'name': 'Funny', 'count': 295}, {'id': 9, 'name': 'Ingenious', 'count': 33}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 6}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 311}, {'id': 9, 'name': 'Ingenious', 'count': 581}, {'id': 22, 'name': 'Fascinating', 'count': 468}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 8, 'name': 'Informative', 'count': 336}, {'id': 10, 'name': 'Inspiring', 'count': 216}, {'id': 24, 'name': 'Persuasive', 'count': 87}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 1, 'name': 'Beautiful', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 7}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 921}, {'id': 10, 'name': 'Inspiring', 'count': 1814}, {'id': 7, 'name': 'Funny', 'count': 978}, {'id': 24, 'name': 'Persuasive', 'count': 620}, {'id': 8, 'name': 'Informative', 'count': 1041}, {'id': 3, 'name': 'Courageous', 'count': 68}, {'id': 9, 'name': 'Ingenious', 'count': 167}, {'id': 1, 'name': 'Beautiful', 'count': 565}, {'id': 21, 'name': 'Unconvincing', 'count': 75}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 25, 'name': 'OK', 'count': 256}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 37}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 123}, {'id': 1, 'name': 'Beautiful', 'count': 182}, {'id': 9, 'name': 'Ingenious', 'count': 249}, {'id': 22, 'name': 'Fascinating', 'count': 249}, {'id': 10, 'name': 'Inspiring', 'count': 224}, {'id': 8, 'name': 'Informative', 'count': 164}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 7, 'name': 'Funny', 'count': 32}, {'id': 24, 'name': 'Persuasive', 'count': 38}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 11, 'name': 'Longwinded', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 183}, {'id': 7, 'name': 'Funny', 'count': 175}, {'id': 8, 'name': 'Informative', 'count': 179}, {'id': 10, 'name': 'Inspiring', 'count': 250}, {'id': 24, 'name': 'Persuasive', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 78}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 83}, {'id': 1, 'name': 'Beautiful', 'count': 77}, {'id': 9, 'name': 'Ingenious', 'count': 32}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 5}]"
"[{'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 8, 'name': 'Informative', 'count': 269}, {'id': 22, 'name': 'Fascinating', 'count': 468}, {'id': 9, 'name': 'Ingenious', 'count': 384}, {'id': 23, 'name': 'Jaw-dropping', 'count': 384}, {'id': 10, 'name': 'Inspiring', 'count': 155}, {'id': 1, 'name': 'Beautiful', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 24, 'name': 'Persuasive', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 0}]"
"[{'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 23, 'name': 'Jaw-dropping', 'count': 290}, {'id': 3, 'name': 'Courageous', 'count': 64}, {'id': 10, 'name': 'Inspiring', 'count': 597}, {'id': 9, 'name': 'Ingenious', 'count': 557}, {'id': 22, 'name': 'Fascinating', 'count': 445}, {'id': 1, 'name': 'Beautiful', 'count': 548}, {'id': 7, 'name': 'Funny', 'count': 54}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 8, 'name': 'Informative', 'count': 92}, {'id': 21, 'name': 'Unconvincing', 'count': 6}]"
"[{'id': 8, 'name': 'Informative', 'count': 1494}, {'id': 1, 'name': 'Beautiful', 'count': 58}, {'id': 22, 'name': 'Fascinating', 'count': 596}, {'id': 7, 'name': 'Funny', 'count': 111}, {'id': 25, 'name': 'OK', 'count': 142}, {'id': 24, 'name': 'Persuasive', 'count': 178}, {'id': 10, 'name': 'Inspiring', 'count': 359}, {'id': 9, 'name': 'Ingenious', 'count': 94}, {'id': 23, 'name': 'Jaw-dropping', 'count': 61}, {'id': 3, 'name': 'Courageous', 'count': 50}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 222}, {'id': 1, 'name': 'Beautiful', 'count': 527}, {'id': 22, 'name': 'Fascinating', 'count': 597}, {'id': 10, 'name': 'Inspiring', 'count': 173}, {'id': 7, 'name': 'Funny', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 262}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 24, 'name': 'Persuasive', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]"
"[{'id': 9, 'name': 'Ingenious', 'count': 558}, {'id': 26, 'name': 'Obnoxious', 'count': 54}, {'id': 7, 'name': 'Funny', 'count': 1410}, {'id': 22, 'name': 'Fascinating', 'count': 255}, {'id': 24, 'name': 'Persuasive', 'count': 237}, {'id': 10, 'name': 'Inspiring', 'count': 174}, {'id': 8, 'name': 'Informative', 'count': 1108}, {'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 25, 'name': 'OK', 'count': 206}, {'id': 23, 'name': 'Jaw-dropping', 'count': 167}, {'id': 21, 'name': 'Unconvincing', 'count': 49}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 1, 'name': 'Beautiful', 'count': 94}, {'id': 2, 'name': 'Confusing', 'count': 21}]"
"[{'id': 7, 'name': 'Funny', 'count': 735}, {'id': 22, 'name': 'Fascinating', 'count': 58}, {'id': 24, 'name': 'Persuasive', 'count': 25}, {'id': 26, 'name': 'Obnoxious', 'count': 218}, {'id': 9, 'name': 'Ingenious', 'count': 151}, {'id': 1, 'name': 'Beautiful', 'count': 73}, {'id': 8, 'name': 'Informative', 'count': 37}, {'id': 21, 'name': 'Unconvincing', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 94}, {'id': 23, 'name': 'Jaw-dropping', 'count': 46}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 10, 'name': 'Inspiring', 'count': 81}, {'id': 2, 'name': 'Confusing', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 27}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 239}, {'id': 1, 'name': 'Beautiful', 'count': 448}, {'id': 10, 'name': 'Inspiring', 'count': 570}, {'id': 25, 'name': 'OK', 'count': 78}, {'id': 21, 'name': 'Unconvincing', 'count': 36}, {'id': 9, 'name': 'Ingenious', 'count': 487}, {'id': 22, 'name': 'Fascinating', 'count': 618}, {'id': 24, 'name': 'Persuasive', 'count': 35}, {'id': 7, 'name': 'Funny', 'count': 62}, {'id': 8, 'name': 'Informative', 'count': 195}, {'id': 11, 'name': 'Longwinded', 'count': 42}, {'id': 3, 'name': 'Courageous', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 19}]"
"[{'id': 24, 'name': 'Persuasive', 'count': 132}, {'id': 10, 'name': 'Inspiring', 'count': 248}, {'id': 3, 'name': 'Courageous', 'count': 68}, {'id': 22, 'name': 'Fascinating', 'count': 41}, {'id': 8, 'name': 'Informative', 'count': 140}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 25, 'name': 'OK', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 6}, {'id': 9, 'name': 'Ingenious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 3}]"
"[{'id': 3, 'name': 'Courageous', 'count': 258}, {'id': 22, 'name': 'Fascinating', 'count': 94}, {'id': 10, 'name': 'Inspiring', 'count': 320}, {'id': 8, 'name': 'Informative', 'count': 151}, {'id': 23, 'name': 'Jaw-dropping', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 135}, {'id': 9, 'name': 'Ingenious', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 11}]"
"[{'id': 3, 'name': 'Courageous', 'count': 191}, {'id': 24, 'name': 'Persuasive', 'count': 366}, {'id': 8, 'name': 'Informative', 'count': 720}, {'id': 21, 'name': 'Unconvincing', 'count': 166}, {'id': 26, 'name': 'Obnoxious', 'count': 60}, {'id': 11, 'name': 'Longwinded', 'count': 54}, {'id': 10, 'name': 'Inspiring', 'count': 344}, {'id': 25, 'name': 'OK', 'count': 103}, {'id': 22, 'name': 'Fascinating', 'count': 199}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 49}, {'id': 1, 'name': 'Beautiful', 'count': 81}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 7, 'name': 'Funny', 'count': 18}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 545}, {'id': 10, 'name': 'Inspiring', 'count': 188}, {'id': 23, 'name': 'Jaw-dropping', 'count': 161}, {'id': 22, 'name': 'Fascinating', 'count': 89}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 27}, {'id': 25, 'name': 'OK', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 8, 'name': 'Informative', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 0}]"
"[{'id': 7, 'name': 'Funny', 'count': 43}, {'id': 1, 'name': 'Beautiful', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 164}, {'id': 24, 'name': 'Persuasive', 'count': 61}, {'id': 8, 'name': 'Informative', 'count': 51}, {'id': 21, 'name': 'Unconvincing', 'count': 51}, {'id': 11, 'name': 'Longwinded', 'count': 106}, {'id': 26, 'name': 'Obnoxious', 'count': 57}, {'id': 2, 'name': 'Confusing', 'count': 25}, {'id': 3, 'name': 'Courageous', 'count': 62}, {'id': 22, 'name': 'Fascinating', 'count': 80}, {'id': 9, 'name': 'Ingenious', 'count': 35}, {'id': 23, 'name': 'Jaw-dropping', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 36}]"
"[{'id': 1, 'name': 'Beautiful', 'count': 62}, {'id': 23, 'name': 'Jaw-dropping', 'count': 166}, {'id': 9, 'name': 'Ingenious', 'count': 275}, {'id': 10, 'name': 'Inspiring', 'count': 363}, {'id': 3, 'name': 'Courageous', 'count': 86}, {'id': 24, 'name': 'Persuasive', 'count': 44}, {'id': 22, 'name': 'Fascinating', 'count': 187}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 8, 'name': 'Informative', 'count': 82}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 306}, {'id': 1, 'name': 'Beautiful', 'count': 149}, {'id': 25, 'name': 'OK', 'count': 331}, {'id': 21, 'name': 'Unconvincing', 'count': 236}, {'id': 2, 'name': 'Confusing', 'count': 152}, {'id': 9, 'name': 'Ingenious', 'count': 80}, {'id': 8, 'name': 'Informative', 'count': 99}, {'id': 22, 'name': 'Fascinating', 'count': 92}, {'id': 24, 'name': 'Persuasive', 'count': 51}, {'id': 7, 'name': 'Funny', 'count': 127}, {'id': 11, 'name': 'Longwinded', 'count': 80}, {'id': 26, 'name': 'Obnoxious', 'count': 32}, {'id': 3, 'name': 'Courageous', 'count': 20}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}]"
"[{'id': 22, 'name': 'Fascinating', 'count': 1347}, {'id': 23, 'name': 'Jaw-dropping', 'count': 674}, {'id': 9, 'name': 'Ingenious', 'count': 468}, {'id': 24, 'name': 'Persuasive', 'count': 98}, {'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 2, 'name': 'Confusing', 'count': 144}, {'id': 7, 'name': 'Funny', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 389}, {'id': 25, 'name': 'OK', 'count': 143}, {'id': 21, 'name': 'Unconvincing', 'count': 210}, {'id': 10, 'name': 'Inspiring', 'count': 261}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 91}, {'id': 26, 'name': 'Obnoxious', 'count': 32}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 518}, {'id': 7, 'name': 'Funny', 'count': 311}, {'id': 1, 'name': 'Beautiful', 'count': 311}, {'id': 3, 'name': 'Courageous', 'count': 172}, {'id': 8, 'name': 'Informative', 'count': 44}, {'id': 24, 'name': 'Persuasive', 'count': 128}, {'id': 9, 'name': 'Ingenious', 'count': 151}, {'id': 25, 'name': 'OK', 'count': 140}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 91}, {'id': 22, 'name': 'Fascinating', 'count': 101}, {'id': 26, 'name': 'Obnoxious', 'count': 84}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 17}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 289}, {'id': 25, 'name': 'OK', 'count': 108}, {'id': 24, 'name': 'Persuasive', 'count': 227}, {'id': 8, 'name': 'Informative', 'count': 176}, {'id': 22, 'name': 'Fascinating', 'count': 109}, {'id': 2, 'name': 'Confusing', 'count': 34}, {'id': 21, 'name': 'Unconvincing', 'count': 123}, {'id': 11, 'name': 'Longwinded', 'count': 102}, {'id': 26, 'name': 'Obnoxious', 'count': 76}, {'id': 3, 'name': 'Courageous', 'count': 77}, {'id': 9, 'name': 'Ingenious', 'count': 36}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 1, 'name': 'Beautiful', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 22}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 115}, {'id': 9, 'name': 'Ingenious', 'count': 222}, {'id': 7, 'name': 'Funny', 'count': 425}, {'id': 8, 'name': 'Informative', 'count': 337}, {'id': 24, 'name': 'Persuasive', 'count': 59}, {'id': 22, 'name': 'Fascinating', 'count': 538}, {'id': 25, 'name': 'OK', 'count': 63}, {'id': 10, 'name': 'Inspiring', 'count': 114}, {'id': 1, 'name': 'Beautiful', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 26, 'name': 'Obnoxious', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 4}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 362}, {'id': 1, 'name': 'Beautiful', 'count': 1132}, {'id': 9, 'name': 'Ingenious', 'count': 532}, {'id': 22, 'name': 'Fascinating', 'count': 584}, {'id': 10, 'name': 'Inspiring', 'count': 1060}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 3, 'name': 'Courageous', 'count': 160}, {'id': 8, 'name': 'Informative', 'count': 65}, {'id': 25, 'name': 'OK', 'count': 94}, {'id': 26, 'name': 'Obnoxious', 'count': 46}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 24, 'name': 'Persuasive', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 2}]"
"[{'id': 3, 'name': 'Courageous', 'count': 54}, {'id': 24, 'name': 'Persuasive', 'count': 104}, {'id': 8, 'name': 'Informative', 'count': 162}, {'id': 21, 'name': 'Unconvincing', 'count': 159}, {'id': 25, 'name': 'OK', 'count': 60}, {'id': 10, 'name': 'Inspiring', 'count': 126}, {'id': 22, 'name': 'Fascinating', 'count': 107}, {'id': 1, 'name': 'Beautiful', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 146}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 24}, {'id': 26, 'name': 'Obnoxious', 'count': 59}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 26}]"
"[{'id': 3, 'name': 'Courageous', 'count': 147}, {'id': 8, 'name': 'Informative', 'count': 458}, {'id': 24, 'name': 'Persuasive', 'count': 257}, {'id': 22, 'name': 'Fascinating', 'count': 336}, {'id': 21, 'name': 'Unconvincing', 'count': 55}, {'id': 11, 'name': 'Longwinded', 'count': 67}, {'id': 25, 'name': 'OK', 'count': 61}, {'id': 1, 'name': 'Beautiful', 'count': 37}, {'id': 10, 'name': 'Inspiring', 'count': 257}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 23, 'name': 'Jaw-dropping', 'count': 45}, {'id': 26, 'name': 'Obnoxious', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 6}]"
"[{'id': 10, 'name': 'Inspiring', 'count': 559}, {'id': 3, 'name': 'Courageous', 'count': 812}, {'id': 23, 'name': 'Jaw-dropping', 'count': 104}, {'id': 8, 'name': 'Informative', 'count': 142}, {'id': 1, 'name': 'Beautiful', 'count': 130}, {'id': 22, 'name': 'Fascinating', 'count': 45}, {'id': 24, 'name': 'Persuasive', 'count': 159}, {'id': 21, 'name': 'Unconvincing', 'count': 37}, {'id': 25, 'name': 'OK', 'count': 56}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 16}]"
"[{'id': 8, 'name': 'Informative', 'count': 365}, {'id': 2, 'name': 'Confusing', 'count': 21}, {'id': 22, 'name': 'Fascinating', 'count': 424}, {'id': 23, 'name': 'Jaw-dropping', 'count': 269}, {'id': 1, 'name': 'Beautiful', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 25}, {'id': 9, 'name': 'Ingenious', 'count': 161}, {'id': 24, 'name': 'Persuasive', 'count': 85}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 16}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 36}, {'id': 10, 'name': 'Inspiring', 'count': 280}]"
"[{'id': 7, 'name': 'Funny', 'count': 488}, {'id': 9, 'name': 'Ingenious', 'count': 461}, {'id': 1, 'name': 'Beautiful', 'count': 172}, {'id': 23, 'name': 'Jaw-dropping', 'count': 181}, {'id': 10, 'name': 'Inspiring', 'count': 334}, {'id': 22, 'name': 'Fascinating', 'count': 231}, {'id': 8, 'name': 'Informative', 'count': 21}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 55}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 24, 'name': 'Persuasive', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 28}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 49}, {'id': 24, 'name': 'Persuasive', 'count': 248}, {'id': 7, 'name': 'Funny', 'count': 98}, {'id': 10, 'name': 'Inspiring', 'count': 420}, {'id': 22, 'name': 'Fascinating', 'count': 86}, {'id': 21, 'name': 'Unconvincing', 'count': 30}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 85}, {'id': 3, 'name': 'Courageous', 'count': 112}, {'id': 25, 'name': 'OK', 'count': 25}, {'id': 9, 'name': 'Ingenious', 'count': 61}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 1, 'name': 'Beautiful', 'count': 40}, {'id': 26, 'name': 'Obnoxious', 'count': 16}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 140}, {'id': 24, 'name': 'Persuasive', 'count': 25}, {'id': 22, 'name': 'Fascinating', 'count': 321}, {'id': 1, 'name': 'Beautiful', 'count': 645}, {'id': 8, 'name': 'Informative', 'count': 135}, {'id': 10, 'name': 'Inspiring', 'count': 131}, {'id': 9, 'name': 'Ingenious', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 150}, {'id': 21, 'name': 'Unconvincing', 'count': 59}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 12}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 101}, {'id': 10, 'name': 'Inspiring', 'count': 117}, {'id': 9, 'name': 'Ingenious', 'count': 214}, {'id': 22, 'name': 'Fascinating', 'count': 156}, {'id': 26, 'name': 'Obnoxious', 'count': 145}, {'id': 21, 'name': 'Unconvincing', 'count': 138}, {'id': 1, 'name': 'Beautiful', 'count': 74}, {'id': 25, 'name': 'OK', 'count': 139}, {'id': 11, 'name': 'Longwinded', 'count': 44}, {'id': 2, 'name': 'Confusing', 'count': 64}, {'id': 8, 'name': 'Informative', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 25}, {'id': 24, 'name': 'Persuasive', 'count': 12}]"
"[{'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 1, 'name': 'Beautiful', 'count': 292}, {'id': 10, 'name': 'Inspiring', 'count': 134}, {'id': 22, 'name': 'Fascinating', 'count': 132}, {'id': 11, 'name': 'Longwinded', 'count': 46}, {'id': 26, 'name': 'Obnoxious', 'count': 27}, {'id': 21, 'name': 'Unconvincing', 'count': 46}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 24, 'name': 'Persuasive', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 5}]"
